"","Gender","Grade_of_Student","E_Cig_Ever_used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"22168","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22169","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"22170","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"22171","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22172","1","11th","Yes","15","Today",NA,NA,NA,"No",NA,"No","No","No","Yes","No","Yes","Strongly Agree","Most of the time","Sometimes"
"22173","F","7th","Yes",NA,NA,NA,NA,NA,"No",NA,"Yes","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22174","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,NA,NA,NA
"22175","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"22176","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"22177","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Disagree","Rarely","Rarely"
"22178","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"22179","F","7th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Never"
"22180","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Always","Sometimes"
"22181","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"22182","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"22183","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","I do not use the internet"
"22184","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22185","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"22186","F","7th",NA,NA,NA,NA,NA,NA,"No",NA,"No",NA,"No","Not Sure",NA,NA,NA,NA,NA
"22187","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Most of the time"
"22188","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","I do not use the internet"
"22189","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely",NA
"22190","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,"Strongly Agree","Never","Rarely"
"22191","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Rarely"
"22192","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never",NA
"22193","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"22194","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22195","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Sometimes"
"22196","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"22197","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree",NA,NA
"22198","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Never"
"22199","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"22200","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"22201","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Never","Never"
"22202","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22203","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"22204","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22205","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22206","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Sometimes"
"22207","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"22208","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"22209","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22210","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Never","Rarely"
"22211","F","7th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Rarely"
"22212","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22213","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22214","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22215","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22216","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Sometimes"
"22217","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Rarely"
"22218","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22219","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22220","F","7th","No",NA,NA,"No","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Sometimes"
"22221","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"22222","F","7th","No",NA,NA,"Yes","No","No","Yes","0",NA,NA,NA,"No",NA,NA,"Agree","Rarely","Most of the time"
"22223","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22224","2","8th","Yes","0","1-4 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Not Sure",NA,NA,"Agree","Most of the time","Most of the time"
"22225","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"22226","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"22227","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Most of the time"
"22228","2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22229","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,"Strongly Agree","Most of the time","Most of the time"
"22230","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"22231","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22232","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Sometimes"
"22233","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Disagree","Never","Never"
"22234","2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"22235","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Never","Never"
"22236","1","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"22237","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"22238","2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22239","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22240","2","8th","Yes","25","Today",NA,NA,NA,"No",NA,"No","No","No","Yes","Yes","No","Disagree","Most of the time","Sometimes"
"22241","2","8th","No",NA,NA,"Yes","Yes","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"22242","1","8th","Yes","0","5 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22243","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes","Most of the time"
"22244","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Rarely"
"22245","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22246","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree","Rarely","Rarely"
"22247","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Never"
"22248","1","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22249","1","8th","Yes","0","Last Year",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"22250","1","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Strongly Agree","Never",NA
"22251","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"22252","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","I do not use the internet"
"22253","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Never"
"22254","1","8th","No",NA,NA,"Yes","No","Yes","Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Rarely","Rarely"
"22255","2","8th","Yes","20","Last Month",NA,NA,NA,"No",NA,"Yes","No","No","Yes","Yes","No","Agree","Sometimes","Sometimes"
"22256","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Most of the time"
"22257","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes","Rarely"
"22258","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22259","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Rarely"
"22260","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22261","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"22262","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Most of the time","Sometimes"
"22263","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"22264","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22265","1","8th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","No",NA,NA,"Strongly Agree",NA,NA
"22266","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Never"
"22267","1","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Most of the time","Always"
"22268","2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Agree","Sometimes","Sometimes"
"22269","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Rarely"
"22270","1","8th","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22271","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22272","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"22273","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22274","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22275","2","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","No",NA,NA,"Disagree","Rarely","Rarely"
"22276","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22277","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"22278","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"22279","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Rarely","Never"
"22280","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22281","1","Unplaced","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"22282","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"22283","2","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Agree","Sometimes","Rarely"
"22284","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,"Rarely",NA
"22285","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree",NA,NA
"22286","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Sometimes","Rarely"
"22287","1","8th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Never","Sometimes"
"22288","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Always","Never"
"22289","1","8th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22290","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22291","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22292","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22293","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Rarely"
"22294","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Sometimes","Never"
"22295","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","I do not use the internet","I do not use the internet"
"22296","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22297","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"22298","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Sometimes","Sometimes"
"22299","1","8th","No",NA,NA,"No","No","No","Yes","0",NA,NA,NA,"Not Sure",NA,NA,"Agree","Never","Never"
"22300","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes",NA
"22301","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Never","Rarely"
"22302","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","I do not use the internet","Never"
"22303","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,NA,NA,NA
"22304","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22305","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Most of the time","Most of the time"
"22306","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,NA,NA,NA,NA,NA
"22307","F","7th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","No",NA,NA,"Agree","Never","Never"
"22308","F","7th","No",NA,NA,"No","Yes","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22309","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Rarely"
"22310","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,NA,NA,NA
"22311","F","7th","No",NA,NA,"Yes","Yes","No","No",NA,"Yes","No","No","Yes",NA,NA,"Agree","Sometimes","Most of the time"
"22312","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Sometimes","Sometimes"
"22313","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Disagree","Rarely","Sometimes"
"22314","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Most of the time","Sometimes"
"22315","F","7th","Yes","0","Last 6 Months",NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22316","F","7th","No",NA,NA,"No","No","No","No",NA,"No","No","No",NA,"No",NA,NA,"Always",NA
"22317","F","7th","No",NA,NA,"Yes","Yes","Yes","Yes","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22318","F","7th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"22319","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22320","1","8th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22321","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22322","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22323","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,NA,"Never","Never"
"22324","1","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22325","2","8th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Most of the time","Rarely"
"22326","2","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22327","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Not Sure",NA,NA,"Agree","Rarely","Rarely"
"22328","2","9th","Yes","30","Today",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","Yes","No","Agree","Never","Rarely"
"22329","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"22330","2","9th","Yes","10","Last 7 Days",NA,NA,NA,"No",NA,"Yes","No","No","Yes","No","Yes","Agree","Most of the time","Most of the time"
"22331","2","9th","Yes","2","Last Month",NA,NA,NA,"No",NA,"No","No","No","Not Sure","No",NA,"Agree","Sometimes","Sometimes"
"22332","1","9th","Yes","0","1-4 Years Ago",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Agree","Never","Never"
"22333","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22334","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Sometimes"
"22335","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22336","1","9th","Yes","0","Last 6 Months",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22337","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22338","1","9th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"22339","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Never"
"22340","2","9th","Yes","15","Last Month",NA,NA,NA,"No",NA,"No","No","No","No","No","Yes","Strongly Agree","Sometimes","Sometimes"
"22341","1","9th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Always"
"22342","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Sometimes"
"22343","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"22344","1","9th","No",NA,NA,"Yes","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Most of the time"
"22345","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22346","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Rarely"
"22347","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
"22348","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Rarely","Rarely"
"22349","2","9th","Yes","30","Today",NA,NA,NA,"Yes","1",NA,NA,NA,"No","No","Yes","Agree","Rarely","Never"
"22350","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Never","Never"
"22351","2","9th","Yes","30","Today",NA,NA,NA,"Yes","2",NA,NA,NA,"Yes","Yes","Yes","Agree","Rarely","Rarely"
"22352","1","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Most of the time","Sometimes"
"22353","2","9th","No",NA,NA,"Yes","No","Yes","No",NA,"Yes","No","No","Not Sure",NA,NA,"Strongly Agree","Rarely","Rarely"
"22354","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Rarely"
"22355","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Rarely"
"22356","2","9th","Yes","2","Last 7 Days",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","No","Yes","Agree","Rarely","Sometimes"
"22357","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","No",NA,NA,"Strongly Agree","Never","Never"
"22358","1","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"22359","1","9th","Yes","30","Last 7 Days",NA,NA,NA,"Yes","0",NA,NA,NA,"Yes","No","Yes","Disagree","Never","Sometimes"
"22360","2","9th","Yes","1","Last Month",NA,NA,NA,"No",NA,"No","No","No","No","No","No","Strongly Agree","Never","Never"
"22361","1","9th","Yes","25","Last 7 Days",NA,NA,NA,"Yes","0",NA,NA,NA,NA,"Yes","No",NA,NA,NA
"22362","2","9th","No",NA,NA,"No","No","No","No",NA,"Yes","No","No","Yes",NA,NA,"Strongly Agree","Sometimes","Never"
"22363","1","9th","No",NA,NA,"Yes","Yes","No","No",NA,"Yes","No","No","No",NA,NA,"Disagree","Sometimes","Most of the time"
"22364","2","9th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Never"
"22365","2","9th","Yes","0","Last 6 Months",NA,NA,NA,"No",NA,"No","No","No","No",NA,NA,"Agree","Rarely","Never"
"22366","2","9th","No",NA,NA,"Yes","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Never","Sometimes"
"22367","1","10th","No",NA,NA,"No","No","No","No",NA,"No","No","No","Yes",NA,NA,"Agree","Rarely","Rarely"
