"","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"9040",1,1,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,2,3
"9041",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,2
"9042",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9043",2,1,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,NA,4,5
"9044",1,2,2,NA,NA,3,3,4,2,NA,NA,4,4,4,2,NA,NA,4,5,5
"9045",2,2,2,NA,NA,4,4,4,1,0,7,NA,NA,NA,3,NA,NA,1,3,6
"9046",2,2,2,NA,NA,4,4,4,2,NA,NA,1,4,4,1,NA,NA,1,3,4
"9047",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,3
"9048",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"9049",1,2,2,NA,NA,4,3,4,2,NA,NA,3,4,4,1,NA,NA,2,6,5
"9050",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"9051",1,2,2,NA,NA,2,3,4,2,NA,NA,2,4,4,3,NA,NA,1,3,3
"9052",2,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"9053",2,2,1,NA,2,NA,NA,NA,1,5,NA,NA,NA,NA,1,2,1,2,3,4
"9054",2,2,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"9055",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"9056",2,2,1,1,0,NA,NA,NA,1,5,2,NA,NA,NA,1,2,1,2,3,5
"9057",1,2,2,NA,NA,3,3,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"9058",1,2,2,NA,NA,3,3,3,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"9059",2,2,2,NA,NA,4,4,3,2,NA,NA,2,3,3,3,NA,NA,1,2,3
"9060",2,2,2,NA,NA,4,4,4,2,NA,NA,3,3,4,1,NA,NA,1,2,4
"9061",2,2,2,NA,NA,2,4,4,2,NA,NA,3,4,4,2,NA,NA,1,4,3
"9062",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"9063",2,1,2,NA,NA,1,4,4,2,NA,NA,1,4,4,2,NA,NA,2,4,4
"9064",1,1,2,NA,NA,4,3,4,2,NA,NA,3,4,4,1,NA,NA,3,3,3
"9065",1,1,2,NA,NA,3,4,4,2,NA,NA,2,4,4,1,NA,NA,2,4,3
"9066",1,1,1,1,0,NA,NA,NA,2,NA,NA,3,3,3,1,NA,NA,2,4,4
"9067",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9068",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,3
"9069",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,4
"9070",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"9071",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,2,3
"9072",1,1,2,NA,NA,3,3,4,2,NA,NA,4,4,4,2,NA,NA,2,6,6
"9073",1,1,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"9074",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"9075",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"9076",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"9077",NA,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,5
"9078",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,2
"9079",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9080",2,1,2,NA,NA,3,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"9081",2,1,1,3,28,NA,NA,NA,1,0,6,NA,NA,NA,1,2,4,3,4,4
"9082",2,1,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"9083",1,1,1,1,0,NA,NA,NA,1,0,7,NA,NA,NA,2,NA,NA,3,4,4
"9084",1,1,1,1,0,NA,NA,NA,2,NA,NA,2,4,4,1,1,1,2,3,3
"9085",1,3,2,NA,NA,4,4,4,1,0,7,NA,NA,NA,1,NA,NA,1,5,5
"9086",1,3,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,4,1,6
"9087",1,3,2,NA,NA,1,3,3,2,NA,NA,4,4,4,1,NA,NA,3,4,3
"9088",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,3,4,4
"9089",2,3,1,2,0,NA,NA,NA,1,0,6,NA,NA,NA,1,NA,NA,2,4,3
"9090",2,3,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,2,5
"9091",1,3,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,2,4,4
"9092",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,3
"9093",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,5
"9094",2,3,2,NA,NA,4,4,4,2,NA,NA,2,4,4,2,NA,NA,3,3,4
"9095",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9096",1,3,2,NA,NA,3,4,4,2,NA,NA,4,3,3,1,NA,NA,1,3,3
"9097",1,3,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,3,3,3
"9098",1,3,1,4,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,3,5
"9099",2,3,2,NA,NA,1,2,4,2,NA,NA,1,3,3,1,NA,NA,1,4,6
"9100",1,3,1,2,2,NA,NA,NA,2,NA,NA,4,2,2,3,2,1,1,6,6
"9101",2,3,1,2,0,NA,NA,NA,1,1,NA,NA,NA,NA,1,2,1,1,6,6
"9102",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,3,2,3
"9103",1,3,2,NA,NA,2,4,4,1,0,6,NA,NA,NA,1,NA,NA,1,2,2
"9104",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,4
"9105",2,3,1,1,0,NA,NA,NA,2,NA,NA,2,3,3,1,NA,NA,1,5,4
"9106",2,3,2,NA,NA,4,4,4,2,NA,NA,1,4,4,1,NA,NA,1,2,6
"9107",1,3,2,NA,NA,2,3,3,2,NA,NA,4,4,4,2,NA,NA,2,4,4
"9108",1,3,2,NA,NA,1,2,2,1,0,7,NA,NA,NA,1,NA,NA,2,3,3
"9109",1,3,2,NA,NA,4,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9110",2,3,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,3,1
"9111",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,3,4
"9112",1,3,2,NA,NA,3,2,3,2,NA,NA,4,4,3,1,NA,NA,3,NA,NA
"9113",1,3,2,NA,NA,3,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,4
"9114",1,3,1,1,0,NA,NA,NA,1,0,7,NA,NA,NA,1,NA,NA,2,3,3
"9115",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,2,1
"9116",2,3,2,NA,NA,1,3,3,2,NA,NA,4,4,4,1,NA,NA,2,5,4
"9117",1,3,2,NA,NA,1,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9118",2,3,2,NA,NA,1,2,4,2,NA,NA,1,2,4,1,NA,NA,2,6,4
"9119",2,3,2,NA,NA,4,4,4,2,NA,NA,2,4,4,3,NA,NA,1,4,4
"9120",2,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9121",1,3,2,NA,NA,2,3,3,2,NA,NA,4,4,4,2,NA,NA,2,3,4
"9122",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"9123",2,3,2,NA,NA,2,4,4,2,NA,NA,4,4,4,3,NA,NA,1,4,3
"9124",2,3,1,2,12,NA,NA,NA,2,NA,NA,4,4,4,2,2,4,1,3,3
"9125",1,3,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,6
"9126",2,4,1,2,0,NA,NA,NA,2,NA,NA,2,3,3,1,NA,NA,1,4,4
"9127",1,4,1,1,1,NA,NA,NA,2,NA,NA,4,4,4,2,2,1,3,5,4
"9128",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,4,5
"9129",1,4,1,2,2,NA,NA,NA,2,NA,NA,4,3,4,1,2,5,2,4,3
"9130",2,4,2,NA,NA,2,3,3,2,NA,NA,2,3,3,1,NA,NA,2,4,3
"9131",1,4,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9132",2,4,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9133",1,4,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,5
"9134",2,4,2,NA,NA,2,4,4,2,NA,NA,1,4,4,1,NA,NA,1,5,2
"9135",1,4,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9136",1,4,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,2,4,5
"9137",2,4,2,NA,NA,4,4,4,1,3,NA,NA,NA,NA,1,2,1,1,3,4
"9138",1,4,2,NA,NA,3,3,4,2,NA,NA,3,4,4,1,NA,NA,2,5,4
"9139",2,4,2,NA,NA,4,4,4,1,0,6,NA,NA,NA,1,NA,NA,1,3,4
"9140",1,4,2,NA,NA,2,3,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"9141",2,4,1,5,3,NA,NA,NA,2,NA,NA,4,4,4,1,1,2,1,4,4
"9142",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9143",2,4,2,NA,NA,2,4,4,2,NA,NA,1,4,4,1,NA,NA,1,5,3
"9144",1,4,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,5,5
"9145",2,4,1,3,1,NA,NA,NA,2,NA,NA,4,4,4,2,2,1,2,6,6
"9146",1,4,2,NA,NA,4,3,4,2,NA,NA,4,4,4,2,NA,NA,2,2,3
"9147",2,4,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,5,4
"9148",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"9149",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"9150",1,4,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,6,4
"9151",2,4,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"9152",1,4,1,6,0,NA,NA,NA,2,NA,NA,1,3,3,2,2,1,2,3,3
"9153",2,4,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,2,3
"9154",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9155",2,4,2,NA,NA,4,4,4,2,NA,NA,3,4,4,2,NA,NA,1,5,4
"9156",2,4,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9157",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9158",2,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,5
"9159",1,4,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"9160",1,4,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9161",1,4,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"9162",2,4,1,3,2,NA,NA,NA,1,0,5,NA,NA,NA,2,2,1,2,5,5
"9163",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9164",1,5,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,3
"9165",1,5,1,6,25,NA,NA,NA,2,NA,NA,1,3,2,1,2,4,2,3,4
"9166",2,5,2,NA,NA,3,4,3,2,NA,NA,4,4,4,2,NA,NA,1,4,5
"9167",1,6,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,4,2
"9168",2,6,1,2,0,NA,NA,NA,2,NA,NA,1,3,3,1,NA,NA,2,4,3
"9169",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"9170",1,5,1,6,30,NA,NA,NA,2,NA,NA,3,4,4,1,1,3,2,4,3
"9171",2,4,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9172",1,5,1,2,1,NA,NA,NA,2,NA,NA,4,4,4,2,2,5,2,2,2
"9173",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"9174",1,5,1,6,20,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,NA,3
"9175",2,5,1,4,NA,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9176",1,5,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"9177",2,5,1,3,0,NA,NA,NA,2,NA,NA,3,4,4,1,NA,NA,2,4,4
"9178",2,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,4,2
"9179",1,5,2,NA,NA,3,2,2,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9180",2,5,1,5,25,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,2,4,4
"9181",1,5,1,2,0,NA,NA,NA,2,NA,NA,4,3,4,1,NA,NA,2,2,2
"9182",2,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,2,NA,NA,2,4,3
"9183",2,5,1,6,28,NA,NA,NA,2,NA,NA,2,3,3,3,1,3,2,4,3
"9184",2,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9185",1,5,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"9186",1,5,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9187",2,5,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,1,4,4
"9188",2,5,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9189",2,5,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9190",1,5,1,6,20,NA,NA,NA,2,NA,NA,4,4,4,1,1,2,1,4,2
"9191",1,5,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,2,3,3,5,5
"9192",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"9193",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"9194",2,5,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,4,2,4,3
"9195",1,5,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,3,2,3
"9196",1,5,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,6,4
"9197",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9198",1,5,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,2,2
"9199",2,5,1,6,20,NA,NA,NA,2,NA,NA,4,4,4,1,2,3,2,4,4
"9200",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9201",1,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9202",2,5,2,NA,NA,3,4,3,2,NA,NA,4,4,4,2,NA,NA,2,3,3
"9203",2,5,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9204",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,4,3,3
"9205",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,2
"9206",2,6,2,NA,NA,2,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9207",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,2,6,6
"9208",1,6,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"9209",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,4
"9210",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,6,5
"9211",2,6,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"9212",1,6,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,5,2,4,4
"9213",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9214",2,6,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,3,2,2,1,4,4
"9215",2,6,1,6,10,NA,NA,NA,2,NA,NA,2,3,3,1,2,4,1,4,3
"9216",2,6,2,NA,NA,3,4,4,2,NA,NA,2,4,4,1,NA,NA,1,4,3
"9217",1,6,1,6,30,NA,NA,NA,2,NA,NA,4,3,3,1,2,4,2,3,3
"9218",2,6,1,6,3,NA,NA,NA,2,NA,NA,4,4,4,3,2,2,2,3,4
"9219",1,6,1,4,5,NA,NA,NA,2,NA,NA,4,4,4,2,2,1,1,1,1
"9220",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9221",1,6,1,6,30,NA,NA,NA,2,NA,NA,4,3,3,1,1,2,2,2,2
"9222",1,6,2,NA,NA,3,3,3,2,NA,NA,4,4,4,1,NA,NA,2,5,5
"9223",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,3,2,2
"9224",2,6,1,6,5,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,2,4,4
"9225",2,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9226",1,6,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,1,2,3,3
"9227",2,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,1,5,2
"9228",1,6,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9229",2,6,1,1,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,3,3
"9230",1,6,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9231",2,7,1,6,30,NA,NA,NA,1,12,2,NA,NA,NA,1,1,5,2,3,3
"9232",2,7,2,NA,NA,3,3,3,2,NA,NA,3,3,3,1,NA,NA,2,4,4
"9233",1,7,1,4,26,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,3,4,3
"9234",2,7,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,1,4,4
"9235",2,7,2,NA,NA,3,3,3,1,0,5,NA,NA,NA,2,NA,NA,3,2,2
"9236",1,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,1,1,1,2,2,6,6
"9237",2,7,1,3,2,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,NA,2
"9238",1,7,1,6,30,NA,NA,NA,1,0,6,NA,NA,NA,1,1,1,2,4,3
"9239",1,7,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9240",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9241",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9242",2,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,2,5,2,4,4
"9243",1,7,2,NA,NA,3,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"9244",1,7,1,4,0,NA,NA,NA,1,0,6,NA,NA,NA,2,2,1,2,4,4
"9245",1,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,2,2,5,5
"9246",2,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,1,2,3,2
"9247",1,7,1,3,3,NA,NA,NA,2,NA,NA,3,4,3,1,2,1,2,4,3
"9248",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,2,2
"9249",2,7,1,3,20,NA,NA,NA,2,NA,NA,4,4,4,2,2,5,1,3,3
"9250",2,7,2,NA,NA,2,3,3,2,NA,NA,3,4,4,2,NA,NA,1,4,4
"9251",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,2,5,4
"9252",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"9253",1,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,1,2,2,4,3
"9254",1,7,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,1,6,5
"9255",2,7,1,3,20,NA,NA,NA,2,NA,NA,4,4,4,1,1,5,1,4,3
"9256",1,7,1,6,12,NA,NA,NA,1,0,6,NA,NA,NA,1,2,5,4,6,2
"9257",1,7,1,2,0,NA,NA,NA,2,NA,NA,4,4,4,3,NA,NA,3,2,4
"9258",2,7,1,4,20,NA,NA,NA,1,2,2,NA,NA,NA,1,2,5,3,3,3
"9259",1,7,1,6,30,NA,NA,NA,2,NA,NA,4,4,4,1,2,4,2,4,5
"9260",1,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,5
"9261",2,7,1,3,0,NA,NA,NA,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9262",1,7,2,NA,NA,2,3,3,2,NA,NA,4,4,4,1,NA,NA,2,4,3
"9263",1,7,1,6,30,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,5,2,2,2
"9264",1,7,1,2,1,NA,NA,NA,2,NA,NA,4,4,4,1,2,1,1,3,2
"9265",2,7,1,6,0,NA,NA,NA,1,0,6,NA,NA,NA,1,2,1,2,4,5
"9266",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"9267",1,7,1,5,20,NA,NA,NA,2,NA,NA,4,4,4,1,1,1,1,4,4
"9268",2,7,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9269",1,7,1,6,20,NA,NA,NA,2,NA,NA,4,4,4,1,2,NA,2,4,4
"9270",2,1,2,NA,NA,4,3,4,2,NA,NA,3,4,3,3,NA,NA,1,2,3
"9271",1,1,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
"9272",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,3
"9273",1,1,2,NA,NA,3,4,4,2,NA,NA,3,4,4,3,NA,NA,1,4,3
"9274",1,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,5,5
"9275",1,1,2,NA,NA,2,4,4,2,NA,NA,2,3,3,3,NA,NA,1,3,1
"9276",2,1,2,NA,NA,3,4,4,2,NA,NA,3,4,4,3,NA,NA,2,3,4
"9277",1,1,2,NA,NA,2,3,4,2,NA,NA,3,3,4,3,NA,NA,1,3,3
"9278",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,2,3
"9279",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"9280",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,4,3,3
"9281",2,1,2,NA,NA,4,4,4,2,NA,NA,2,3,3,1,NA,NA,2,3,5
"9282",1,1,2,NA,NA,2,4,4,2,NA,NA,2,4,4,1,NA,NA,1,3,3
"9283",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"9284",1,1,2,NA,NA,3,3,4,2,NA,NA,3,3,4,1,NA,NA,2,3,3
"9285",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,3
"9286",2,1,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,2,2
"9287",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,3,3
"9288",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,3,1,NA,NA,1,3,4
"9289",1,2,2,NA,NA,4,3,4,2,NA,NA,4,3,4,1,NA,NA,2,2,2
"9290",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,2,3,2
"9291",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,3
"9292",2,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,4,4
"9293",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,2,NA,NA,1,4,3
"9294",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,3,NA,NA,1,3,3
"9295",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,3
"9296",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,2
"9297",1,2,2,NA,NA,NA,3,3,2,NA,NA,NA,3,3,1,NA,NA,2,3,3
"9298",1,2,2,NA,NA,3,3,3,2,NA,NA,2,3,3,3,NA,NA,1,6,6
"9299",2,2,2,NA,NA,4,4,4,2,NA,NA,2,4,4,1,NA,NA,1,2,4
"9300",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,2
"9301",2,2,2,NA,NA,3,4,3,2,NA,NA,4,3,3,1,NA,NA,1,3,3
"9302",1,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,4
"9303",1,2,2,NA,NA,3,4,4,2,NA,NA,3,4,4,3,NA,NA,1,3,4
"9304",2,2,2,NA,NA,4,4,4,2,NA,NA,4,4,4,1,NA,NA,1,4,4
"9305",2,2,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"9306",1,2,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,5,3
"9307",2,2,2,NA,NA,4,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"9308",2,3,1,1,0,NA,NA,NA,1,2,3,NA,NA,NA,1,2,3,2,3,3
"9309",1,3,2,NA,NA,2,4,4,2,NA,NA,3,4,4,1,NA,NA,2,3,3
"9310",1,3,2,NA,NA,4,3,4,2,NA,NA,4,4,4,1,NA,NA,2,3,4
"9311",2,3,2,NA,NA,2,3,3,2,NA,NA,3,3,3,1,NA,NA,1,4,4
"9312",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,3,4
"9313",2,3,2,NA,NA,3,4,4,2,NA,NA,4,4,4,1,NA,NA,1,2,2
