"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Cigarette_Try_Next_Year","The_Real_Cost","Any_Tobacco_Craving","Attempt_Quitting_Tobacco","Are_Tobacco_Products_Harmful","E_Cig_Promotions_Internet","Tobacco_Promotions_Internet"
"219",2018,"F","12th","Yes","35","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"220",2018,"M","6th","Yes","7","5 Years Ago","No","Yes","Yes","Yes","7","8","Yes","Yes","Yes","Yes","Yes","6","","",""
"221",2018,"F","9th","Yes","15","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","6","Yes","Never","Most of the time"
"222",2018,"M","10th","","","","","","","No","1","","No","No","No","","No","","","",""
"223",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"224",2018,"F","10th","Yes","35","Last 7 Days","Yes","Yes","Yes","Yes","1","5 Years Ago","No","No","No","No","No","6","Yes","Rarely","Never"
"225",2018,"F","9th","Yes","75","Last 7 Days","Yes","Yes","Yes","Yes","1","Last 7 Days","No","No","Yes","Yes","Yes","6","Yes","Rarely","Sometimes"
"226",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"227",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","No","Rarely","Most of the time"
"228",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Always"
"229",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","No","Sometimes","Rarely"
"230",2018,"F","10th","Yes","7","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Not Sure","No","3","Yes","Rarely","Sometimes"
"231",2018,"F","10th","Yes","100","Last Year","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"232",2018,"F","10th","Yes","35","Last Month","Yes","Yes","Yes","Yes","2","Last Month","Yes","Yes","Yes","Not Sure","No","6","Yes","Rarely","Sometimes"
"233",2018,"F","10th","Yes","75","Today","Yes","Yes","Yes","Yes","6","Last 7 Days","Yes","Yes","Yes","Yes","Yes","6","Yes","Always","Most of the time"
"234",2018,"M","10th","Yes","7","Last 7 Days","Yes","Yes","Yes","Yes","2","Last Month","Yes","*","Yes","Yes","Yes","5","Yes","Rarely","Never"
"235",2018,"M","9th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","No","1","Today","Yes","No","Yes","","No","","","",""
"236",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Always","Always"
"237",2018,"M","9th","No","1","Today","No","No","Yes","No","1","Today","No","No","No","Yes","No","1","No","Always","Rarely"
"238",2018,"M","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"239",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Always"
"240",2018,"M","10th","Yes","100","5 Years Ago","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","No","Yes","5","Yes","Rarely","Rarely"
"241",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"242",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"243",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","No","2","No","Never","Never"
"244",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","I do not use the internet","I do not use the internet"
"245",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"246",2018,"M","10th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Rarely"
"247",2018,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Never"
"248",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Most of the time","Most of the time"
"249",2018,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Never"
"250",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","2","Last Year","Yes","Yes","Yes","Yes","Yes","5","Yes","Never","I do not use the internet"
"251",2018,"M","10th","Yes","15","Last 7 Days","Yes","Yes","Yes","No","1","Today","Yes","No","No","Yes","No","6","No","Never","Sometimes"
"252",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"253",2018,"F","10th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"254",2018,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"255",2018,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"256",2018,"M","10th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","No","4","Yes","I do not use the internet","I do not use the internet"
"257",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Rarely"
"258",2018,"F","11th","No","","","No","No","No","No","","","No","No","No","","","","Yes","",""
"259",2018,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","2","","",""
"260",2018,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"261",2018,"","","","","","","","","","","","No","","","","","","","","Most of the time"
"262",2018,"M","11th","","","","No","","","No","1","","No","No","No","","","","","",""
"263",2018,"M","11th","","","","","","","No","1","Today","No","","","","","","","",""
"264",2018,"F","11th","Yes","7","Today","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"265",2018,"F","11th","Yes","15","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","No","No","1","Yes","Sometimes","Rarely"
"266",2018,"M","11th","Yes","7","1-4 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","Yes","Yes","Yes","Yes","5","No","Sometimes","Sometimes"
"267",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"268",2018,"F","11th","Yes","15","Last 7 Days","Yes","","No","No","1","Today","No","","","Yes","No","1","Yes","Sometimes","Rarely"
"269",2018,"F","11th","Yes","35","Last Month","Yes","Yes","Yes","Yes","1","5 Years Ago","Yes","No","No","Not Sure","Yes","6","Yes","Most of the time","Rarely"
"270",2018,"F","11th","Yes","7","5 Years Ago","Yes","Yes","Yes","Yes","1","Last Year","Yes","No","No","Yes","Yes","1","Yes","Sometimes","Sometimes"
"271",2018,"M","11th","Yes","75","Today","","No","No","Yes","1","5 Years Ago","Yes","No","No","","Yes","","Yes","Never","Rarely"
"272",2018,"F","11th","No","1","Today","No","No","No","No","","","No","","","","No","","","",""
"273",2018,"M","11th","","","","","","","No","1","Today","No","No","No","","","1","","",""
"274",2018,"","","","","","","","","","","","","","","","","","","",""
"275",2018,"F","11th","No","1","Today","Yes","Yes","Yes","No","1","Today","No","No","No","","","","","",""
"276",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
"277",2018,"M","11th","Yes","7","5 Years Ago","","Yes","Yes","Yes","1","5 Years Ago","No","No","No","Yes","No","2","","","Sometimes"
"278",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"279",2018,"M","11th","","","","","","","No","1","Today","No","","","","","","","",""
"280",2018,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
"281",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"282",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"283",2018,"F","11th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","","No","","","",""
"284",2018,"F","11th","No","1","Today","Yes","Yes","Yes","No","1","Today","Yes","Yes","Yes","Yes","No","1","Yes","Most of the time","Sometimes"
"285",2018,"M","11th","","","","","","","Yes","7","8","Yes","No","Yes","","","","","",""
"286",2018,"M","11th","Yes","35","Last 6 Months","Yes","Yes","Yes","Yes","1","1-4 Years Ago","Yes","No","Yes","Yes","Yes","6","Yes","Never","Never"
"287",2018,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","","","","","",""
"288",2018,"M","10th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","No","Never","Never"
"289",2018,"F","6th","","","","","","","No","1","Last Year","Yes","Yes","No","","","6","","",""
"290",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"291",2018,"M","6th","Yes","75","Today","Yes","No","No","No","1","Today","Yes","Yes","No","Yes","No","1","Yes","Never","Sometimes"
"292",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Always"
"293",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Never"
"294",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"295",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"296",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"297",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Most of the time"
"298",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","","I do not use the internet","I do not use the internet"
"299",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Never","Most of the time"
"300",2018,"F","6th","Yes","75","Last 7 Days","Yes","Yes","No","No","1","Today","Yes","Yes","No","Not Sure","Yes","6","Yes","Never","Sometimes"
"301",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"302",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","","Sometimes"
"303",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"304",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"305",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"306",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Not Sure","No","1","No","Rarely","Rarely"
"307",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"308",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Never"
"309",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"310",2018,"M","8th","No","1","Today","No","No","No","No","1","5 Years Ago","No","No","No","Not Sure","No","1","Yes","Sometimes","Sometimes"
"311",2018,"M","8th","No","1","Today","Yes","Yes","No","No","1","Today","No","Yes","No","Not Sure","No","1","Yes","Sometimes","Most of the time"
"312",2018,"M","8th","Yes","75","Last 7 Days","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","","Rarely"
"313",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","Yes","No","Not Sure","No","6","Yes","Never","I do not use the internet"
"314",2018,"F","8th","Yes","35","Last Month","Yes","Yes","Yes","No","1","Today","No","No","No","Yes","No","3","No","Sometimes","Sometimes"
"315",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Rarely","Sometimes"
"316",2018,"M","8th","Yes","75","Today","Yes","Yes","No","No","1","Today","No","No","No","Yes","No","1","Yes","Most of the time","Rarely"
"317",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Never","Rarely"
"318",2018,"M","8th","No","1","Today","Yes","Yes","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Sometimes","Most of the time"
"319",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Never"
"320",2018,"","8th","Yes","75","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","No","Rarely","Rarely"
"321",2018,"F","8th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","No","Rarely","Rarely"
"322",2018,"M","8th","Yes","15","Today","Yes","Yes","No","Yes","1","Last 6 Months","Yes","Yes","Yes","Not Sure","No","1","Yes","Always","Sometimes"
"323",2018,"M","8th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Rarely"
"324",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"325",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","No","No","1","Yes","Rarely","Never"
"326",2018,"F","8th","Yes","75","Last 7 Days","Yes","No","No","Yes","2","Last Month","No","No","No","Yes","No","6","Yes","Never","Most of the time"
"327",2018,"M","8th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Rarely","Sometimes"
"328",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Sometimes","Sometimes"
"329",2018,"F","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Most of the time","Most of the time"
"330",2018,"F","8th","Yes","15","Today","Yes","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"331",2018,"F","8th","No","1","Today","No","No","No","Yes","1","5 Years Ago","Yes","No","No","Yes","Yes","1","Yes","Sometimes","Rarely"
"332",2018,"M","8th","No","1","Last 7 Days","No","No","No","No","1","Today","No","No","No","Not Sure","No","6","Yes","I do not use the internet","Never"
"333",2018,"M","8th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","I do not use the internet"
"334",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","Rarely"
"335",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","6","No","I do not use the internet","I do not use the internet"
"336",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","I do not use the internet","Never"
"337",2018,"","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","No","Sometimes","Sometimes"
"338",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"339",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"340",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","","No","1","","",""
"341",2018,"F","6th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Never","Rarely"
"342",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Rarely"
"343",2018,"F","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Yes","No","1","Yes","Rarely","Sometimes"
"344",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","Not Sure","No","1","Yes","Never","Sometimes"
"345",2018,"F","6th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","No","No","1","Yes","Sometimes","Sometimes"
"346",2018,"M","6th","No","1","Today","No","No","No","No","1","Today","No","No","No","No","No","1","Yes","Never","Never"
"347",2018,"M","6th","Yes","15","Last 6 Months","Yes","No","No","No","1","Today","Yes","No","No","Yes","No","1","Yes","Rarely","I do not use the internet"
