"","Year","Gender","Grade_of_Student","E_Cig_Ever_Used","E_Cig_Days_Used","E_Cig_Last_Used","E_Cig_Curiousity","E_Cig_Try","E_Cig_Try_Next_Year","Cigarette_Ever_Used","Cigarette_Days_Used","Cigarette_Last_Used","Cigarette_Curiosity","Cigarette_Try","Any_Tobacco_Craving","E_Cig_Promotions_Internet"
"16011",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16012",2016,"M","10th","Yes","75","Today","Yes","Yes","No","No","1","Today","Yes","No","No","Never"
"16013",2016,"M","10th","No","1","Today","No","No","","No","1","Today","No","No","No","Never"
"16014",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16015",2016,"M","10th","Yes","35","Today","","No","No","No","1","Today","No","No","No","Rarely"
"16016",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16017",2016,"M","10th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"16018",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16019",2016,"M","12th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","8","5 Years Ago","Yes","Yes","Yes","Rarely"
"16020",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16021",2016,"M","12th","Yes","100","Today","Yes","No","No","Yes","7","Today","Yes","No","No","Rarely"
"16022",2016,"M","12th","Yes","15","Last Month","Yes","Yes","Yes","No","1","Today","No","Yes","No","Most of the time"
"16023",2016,"M","12th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"16024",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"16025",2016,"F","12th","Yes","75","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"16026",2016,"F","12th","Yes","15","Today","No","No","No","Yes","3","Today","No","No","No","Most of the time"
"16027",2016,"M","12th","No","1","Today","No","No","No","Yes","","Today","Yes","No","Yes","Rarely"
"16028",2016,"F","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Always"
"16029",2016,"M","12th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Rarely"
"16030",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16031",2016,"M","12th","Yes","75","Today","Yes","Yes","No","Yes","5","Today","No","No","No","Rarely"
"16032",2016,"M","12th","Yes","75","Today","Yes","No","Yes","Yes","6","Today","Yes","No","Yes",""
"16033",2016,"M","12th","Yes","75","Today","No","No","No","Yes","2","Today","Yes","No","No","Never"
"16034",2016,"M","12th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"16035",2016,"M","12th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16036",2016,"F","12th","Yes","75","Today","Yes","Yes","Yes","Yes","8","5 Years Ago","Yes","Yes","Yes","Sometimes"
"16037",2016,"F","12th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"16038",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"16039",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16040",2016,"F","12th","No","1","Today","No","No","No","Yes","","","No","No","No","Rarely"
"16041",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16042",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16043",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16044",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Always"
"16045",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16046",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16047",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Most of the time"
"16048",2016,"F","12th","Yes","15","Today","Yes","No","No","Yes","8","5 Years Ago","Yes","Yes","Yes","Sometimes"
"16049",2016,"M","9th","Yes","7","Last Year","Yes","No","No","No","7","Last 6 Months","Yes","No","Yes","Sometimes"
"16050",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16051",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","",""
"16052",2016,"M","9th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","I do not use the internet"
"16053",2016,"M","9th","No","1","Today","Yes","Yes","Yes","Yes","4","Last 7 Days","No","Yes","No",""
"16054",2016,"M","9th","Yes","15","Today","Yes","Yes","Yes","Yes","4","Today","Yes","No","No",""
"16055",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16056",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16057",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16058",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16059",2016,"F","10th","Yes","35","5 Years Ago","Yes","Yes","Yes","Yes","4","Today","Yes","No","No","Never"
"16060",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Never"
"16061",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16062",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"16063",2016,"F","12th","No","1","Today","No","No","No","Yes","4","Today","No","No","Yes","Sometimes"
"16064",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16065",2016,"F","12th","Yes","75","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"16066",2016,"M","12th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16067",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16068",2016,"M","12th","Yes","15","Today","Yes","No","No","Yes","5","Last 7 Days","Yes","Yes","No","Sometimes"
"16069",2016,"M","12th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"16070",2016,"M","12th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"16071",2016,"M","12th","Yes","15","Today","Yes","No","No","Yes","2","Today","No","No","Yes","Sometimes"
"16072",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16073",2016,"M","12th","Yes","35","Last Month","Yes","No","No","Yes","2","Last Month","No","No","No","Sometimes"
"16074",2016,"M","12th","Yes","75","Last 7 Days","Yes","Yes","No","Yes","3","Last 7 Days","Yes","No","No","Never"
"16075",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16076",2016,"M","12th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"16077",2016,"F","12th","No","1","Today","No","No","No","","1","Today","No","","No","Rarely"
"16078",2016,"F","12th","Yes","75","Today","No","No","No","Yes","5","Last Year","No","Yes","Yes",""
"16079",2016,"F","12th","No","1","Today","No","No","No","Yes","2","Today","Yes","No","No","Rarely"
"16080",2016,"F","12th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Rarely"
"16081",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16082",2016,"M","11th","Yes","15","Today","Yes","No","Yes","No","1","Today","No","No","No","Sometimes"
"16083",2016,"F","12th","No","1","Today","Yes","No","No","Yes","3","Today","Yes","No","No","Rarely"
"16084",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16085",2016,"F","12th","Yes","100","Last 7 Days","Yes","Yes","Yes","Yes","7","Today","Yes","No","No","Sometimes"
"16086",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16087",2016,"F","12th","Yes","15","Today","Yes","No","Yes","Yes","4","Today","Yes","No","No","Rarely"
"16088",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16089",2016,"M","10th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"16090",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"16091",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","Yes","No","No","Sometimes"
"16092",2016,"F","11th","No","1","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Never"
"16093",2016,"M","10th","No","1","Today","No","No","No","Yes","3","Today","No","No","No","Rarely"
"16094",2016,"M","11th","Yes","35","Today","Yes","No","Yes","Yes","2","Today","Yes","No","No","Rarely"
"16095",2016,"M","11th","Yes","15","Last 7 Days","Yes","No","No","Yes","4","Today","Yes","No","No","Rarely"
"16096",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16097",2016,"F","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Never"
"16098",2016,"F","12th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16099",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16100",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16101",2016,"F","11th","No","1","Today","No","No","No","Yes","3","Today","Yes","No","No","Rarely"
"16102",2016,"M","10th","Yes","35","Today","Yes","No","Yes","Yes","6","Today","Yes","No","No","Sometimes"
"16103",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"16104",2016,"F","11th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16105",2016,"F","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Sometimes"
"16106",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16107",2016,"M","11th","No","1","Today","","No","No","Yes","2","Today","No","No","No","Sometimes"
"16108",2016,"M","11th","Yes","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16109",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
"16110",2016,"M","11th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"16111",2016,"F","11th","Yes","75","Today","No","No","No","Yes","2","Today","No","No","No","Sometimes"
"16112",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16113",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16114",2016,"M","11th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16115",2016,"M","11th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Never"
"16116",2016,"M","11th","Yes","75","Today","Yes","Yes","Yes","Yes","7","Last 7 Days","Yes","Yes","No","Sometimes"
"16117",2016,"M","11th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","2","Today","Yes","Yes","No","Sometimes"
"16118",2016,"F","11th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Rarely"
"16119",2016,"M","11th","Yes","75","Today","Yes","No","No","No","1","Today","No","No","No","Always"
"16120",2016,"F","11th","Yes","7","Last 6 Months","Yes","Yes","Yes","Yes","8","Last 6 Months","Yes","Yes","No","Sometimes"
"16121",2016,"M","11th","Yes","100","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Sometimes"
"16122",2016,"F","8th","Yes","7","5 Years Ago","No","Yes","Yes","Yes","8","1-4 Years Ago","No","Yes","Yes","Sometimes"
"16123",2016,"F","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"16124",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16125",2016,"M","11th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","Yes","Never"
"16126",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16127",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"16128",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16129",2016,"M","11th","Yes","15","Today","Yes","No","No","Yes","7","Today","Yes","Yes","No","Rarely"
"16130",2016,"M","11th","Yes","75","Today","Yes","No","Yes","Yes","6","Today","Yes","No","No","Never"
"16131",2016,"F","11th","Yes","100","Last Month","Yes","Yes","Yes","Yes","5","Today","Yes","Yes","No","Always"
"16132",2016,"M","11th","Yes","1","Today","No","No","No","Yes","2","Today","No","No","No","I do not use the internet"
"16133",2016,"M","11th","No","1","Today","No","No","No","Yes","7","Today","No","No","No","Never"
"16134",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16135",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16136",2016,"M","11th","Yes","75","Today","Yes","No","No","Yes","5","Today","Yes","No","No","Rarely"
"16137",2016,"M","10th","Yes","75","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16138",2016,"F","10th","Yes","7","Last 7 Days","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"16139",2016,"M","10th","Yes","35","Today","","No","Yes","No","1","Today","No","No","No","Never"
"16140",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Most of the time"
"16141",2016,"F","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16142",2016,"M","10th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16143",2016,"M","10th","Yes","100","5 Years Ago","Yes","Yes","Yes","No","1","Today","No","No","No","Never"
"16144",2016,"M","10th","Yes","1","Today","Yes","No","Yes","No","1","Today","No","No","No","Rarely"
"16145",2016,"F","10th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16146",2016,"M","10th","Yes","15","Today","Yes","No","No","Yes","2","Today","Yes","No","No","Sometimes"
"16147",2016,"F","10th","Yes","75","Last Month","Yes","Yes","Yes","Yes","2","Today","Yes","No","No","Sometimes"
"16148",2016,"F","10th","Yes","75","Today","No","No","No","No","1","Today","Yes","No","No","Rarely"
"16149",2016,"M","10th","Yes","15","Today","Yes","No","No","No","1","Today","No","No","No","Rarely"
"16150",2016,"M","9th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","2","Today","No","No","No","Most of the time"
"16151",2016,"M","9th","Yes","15","Today","Yes","No","No","Yes","2","Today","No","No","No","Sometimes"
"16152",2016,"M","9th","No","1","Today","Yes","No","No","No","1","Today","No","No","No","Sometimes"
"16153",2016,"M","12th","Yes","75","Today","Yes","No","No","Yes","5","Today","Yes","No","No","Never"
"16154",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16155",2016,"F","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Sometimes"
"16156",2016,"F","9th","No","1","Today","Yes","No","No","No","1","Today","Yes","No","No","Rarely"
"16157",2016,"F","9th","No","1","Today","No","No","","No","1","Today","No","No","No","Sometimes"
"16158",2016,"F","12th","Yes","15","Last 7 Days","Yes","Yes","Yes","Yes","7","Last Month","Yes","Yes","No","Sometimes"
"16159",2016,"F","10th","Yes","75","Today","Yes","Yes","No","Yes","8","5 Years Ago","Yes","Yes","Yes","Sometimes"
"16160",2016,"M","9th","No","1","Today","No","No","No","No","1","Today","No","No","No","Rarely"
"16161",2016,"M","11th","No","1","Today","No","No","No","No","1","Today","No","No","No","Never"
